Rowid,Number_of_axles,Tollplaza_id,Tollplaza_code
8574,2,4748,PCF2ECD29
8575,2,4317,PC0DC6CAB
8576,2,4499,PC1EEDA04
8577,2,4439,PC845CEA6
8578,2,4556,PC18C31F6
8579,2,4164,PC578D797
8580,2,4344,PC417B8DF
8581,4,4822,PCD1EB220
8582,2,4435,PC3E78C17
8583,2,4757,PC126524C
8584,4,4658,PC1A58039
8585,4,4403,PCCAFA3BB
8586,2,4885,PC5083F35
8587,2,4904,PC36C6441
8588,2,4160,PC6DC0ACF
8589,2,4883,PCB325DCD
8590,4,4656,PC63844BC
8591,4,4541,PCC6A4CD8
8592,2,4505,PCEF64195
8593,2,4130,PC9F22103
8594,2,4513,PC52F533C
8595,2,4541,PCC6A4CD8
8596,4,4443,PCC139BD8
8597,4,4827,PC7D68CD9
8598,2,4183,PCF5E7754
8599,2,4859,PC685B3B1
8600,4,4490,PC89C1789
8601,2,4502,PCB2CC82C
8602,2,4234,PC5EBC1E1
8603,2,4482,PCB6A16D7
8604,2,4047,PC6D105CF
8605,2,4380,PC905B5D4
8606,4,4596,PC6558A56
8607,2,4421,PCED2DB6F
8608,4,4997,PC8111910
8609,4,4362,PC670999C
8610,2,4759,PC4A6C6D9
8611,2,4349,PC5AB6779
8612,2,4796,PCEBEEE05
8613,2,4444,PC4D84BFC
8614,4,4548,PC4486317
8615,2,4602,PC0D3474E
8616,2,4604,PC0553E32
8617,2,4969,PCBBB9730
8618,2,4656,PC63844BC
8619,2,4953,PC1E2B07E
8620,2,4400,PC3BD7D63
8621,2,4052,PC25E70B7
8622,2,4078,PC8473A64
8623,4,4882,PC8616CD8
8624,2,4250,PCC695DB0
8625,2,4379,PC87C8BC4
8626,2,4818,PCF243BF3
8627,2,4982,PC384779E
8628,4,4650,PC544AE70
8629,2,4228,PC4F78F1B
8630,4,4088,PC14008D5
8631,4,4886,PC4D892D7
8632,2,4698,PC8BCEB19
8633,4,4837,PCA10FFA0
8634,2,4154,PC2C2EF9E
8635,2,4784,PCDB42B34
8636,2,4947,PCE4A44BE
8637,2,4220,PC02FEF7D
8638,2,4398,PCE60D320
8639,2,4667,PCD540B2F
8640,4,4950,PC4F71E72
8641,2,4009,PCF984421
8642,2,4680,PCC422F4D
8643,2,4527,PC59A0CB2
8644,4,4103,PC2B868A9
8645,4,4651,PC12D9486
8646,2,4256,PC9DD0BBD
8647,2,4074,PCCAFD014
8648,2,4204,PC5881E06
8649,4,4637,PCE9C770E
8650,2,4363,PC62E1338
8651,2,4359,PCB27CFF1
8652,2,4015,PC524833E
8653,2,4207,PC76EDF79
8654,2,5010,PC028872C
8655,2,4943,PC0A5DC1F
8656,4,4271,PC28E44E2
8657,2,4186,PC922BA3E
8658,2,4413,PC6C88C27
8659,2,4621,PC9FB4E82
8660,2,4763,PCC62D342
8661,4,4352,PC99B9343
8662,2,4914,PC2F353E1
8663,2,4321,PC591BDF7
8664,2,4758,PCCE12794
8665,2,4307,PC87D90FE
8666,2,4218,PC8DF4919
8667,2,4379,PC87C8BC4
8668,2,4106,PC9764C98
8669,2,4868,PC647292C
8670,2,4597,PCBDB8BB6
8671,4,4144,PCAC7E4C1
8672,2,4728,PC07BF95F
8673,2,4022,PCF135377
8674,4,4657,PCC591410
8675,2,4332,PC3B258E9
8676,2,4443,PCC139BD8
8677,4,4715,PCFA0E4C0
8678,2,4591,PCC9875AC
8679,4,4410,PC6EFC03B
8680,2,4086,PC23E470D
8681,4,4877,PC155D90A
8682,2,4281,PC2804C85
8683,2,4489,PCEFF6088
8684,4,4286,PC12BE494
8685,2,4735,PC2294422
8686,2,4813,PCACF7982
8687,2,4352,PC99B9343
8688,4,4375,PCAE085FE
8689,2,4435,PC3E78C17
8690,2,4542,PC3E57E3D
8691,2,4270,PC8F72158
8692,2,4836,PCE78024A
8693,2,4308,PC94E7A96
8694,4,4866,PC3137434
8695,2,4503,PC69DE15C
8696,4,4257,PC1AB9C93
8697,4,4253,PC82A16E6
8698,4,4426,PCC0E943C
8699,4,4685,PC5D33C18
8700,2,4444,PC4D84BFC
8701,4,4130,PC9F22103
8702,2,4233,PC57279D0
8703,2,4207,PC76EDF79
8704,2,4627,PCA965149
8705,4,4592,PC627AA14
8706,2,5009,PC70886EC
8707,2,4837,PCA10FFA0
8708,2,4689,PC89C35AD
8709,2,4511,PCFBEFA9E
8710,2,4129,PCA6127FF
8711,4,4234,PC5EBC1E1
8712,2,4653,PC1CE4935
8713,4,4897,PCAB2FA02
8714,2,4560,PC5030572
8715,2,4304,PC89FB76E
8716,2,4976,PC5149039
8717,4,4357,PC434FA62
8718,2,4242,PCECC4DE2
8719,2,4631,PCFFF6463
8720,2,4476,PC439FA2D
8721,2,4474,PCFEAE55E
8722,2,4126,PC74CE451
8723,2,4039,PC73BE1E2
8724,2,4784,PCDB42B34
8725,2,4223,PCA37D114
8726,4,4918,PC8F8E598
8727,4,4137,PC4FA703F
8728,2,4637,PCE9C770E
8729,4,4008,PC5680D80
8730,2,4987,PCF4A9637
8731,2,4681,PCBEB4D23
8732,2,4294,PC867796D
8733,4,4990,PCFE28E92
8734,2,4386,PC948D5B2
8735,2,4704,PC47FBB07
8736,2,4565,PC388BB83
8737,2,4457,PCFBF2259
8738,2,4943,PC0A5DC1F
8739,4,4827,PC7D68CD9
8740,2,4685,PC5D33C18
8741,4,4688,PCCB4C86D
8742,2,4836,PCE78024A
8743,2,4688,PCCB4C86D
8744,2,4129,PCA6127FF
8745,4,4321,PC591BDF7
8746,2,4026,PC2CE9851
8747,4,4472,PC303DD56
8748,2,4999,PCE976BA1
8749,2,4067,PC1CCD955
8750,2,4268,PC6CC51DA
8751,4,4898,PC0AE9E1B
8752,4,4419,PC99BB7A3
8753,4,4576,PC394C979
8754,2,4415,PC5E202FC
8755,2,4400,PC3BD7D63
8756,2,4022,PCF135377
8757,2,4470,PCB4FF8FA
8758,4,4044,PC3546931
8759,2,4314,PC7E9E8F3
8760,2,4524,PCF8BB245
8761,2,4544,PC1893678
8762,2,4343,PC0F6325D
8763,2,4154,PC2C2EF9E
8764,2,4781,PC0D83A1E
8765,2,4703,PC395ADCB
8766,4,4131,PC4C9B108
8767,2,4945,PC95BD14B
8768,2,4229,PCD0DDD3D
8769,2,4422,PCF514246
8770,4,4541,PCC6A4CD8
8771,2,4961,PC92C5115
8772,2,4549,PC2F1A066
8773,2,4666,PCE8CBA37
8774,4,4102,PC8C9B099
8775,4,4250,PCC695DB0
8776,2,4278,PC4847214
8777,2,4457,PCFBF2259
8778,2,4847,PCD546332
8779,2,4086,PC23E470D
8780,4,4026,PC2CE9851
8781,2,4766,PCE36658B
8782,2,4600,PCB99E8F9
8783,4,4780,PC0A717C4
8784,2,4767,PC61F3A80
8785,4,4396,PCA00BC1C
8786,2,4410,PC6EFC03B
8787,2,4226,PCDC5C9E2
8788,4,4986,PC9787B8A
8789,4,4875,PC40FC710
8790,2,4537,PC10C700F
8791,2,4050,PC822E359
8792,2,4961,PC92C5115
8793,2,4001,PC58105BF
8794,4,4339,PCDE1D204
8795,4,4710,PCE17C964
8796,2,4527,PC59A0CB2
8797,4,4039,PC73BE1E2
8798,2,4561,PCCE9B069
8799,2,4692,PC1CDFCF6
8800,2,4076,PC47B8825
8801,2,4275,PC1DA31F7
8802,2,4132,PC8E2A7E0
8803,2,4839,PCA0290AD
8804,2,4879,PCC90A061
8805,2,4719,PCBD66B01
8806,4,4981,PC6B14C5D
8807,2,4979,PC6F36B7A
8808,4,4995,PCBE6ABE5
8809,2,4627,PCA965149
8810,2,4819,PC454F09B
8811,2,4707,PC98F856D
8812,2,4734,PCE4C5D8E
8813,2,4708,PC82D2552
8814,4,4205,PC85DD257
8815,2,4563,PCA214501
8816,4,4795,PC7EE2DCF
8817,2,4011,PC680DEC6
8818,2,4151,PC0AB2B55
8819,2,4230,PC19CE0DB
8820,2,4177,PC9194382
8821,2,4272,PC09BDC08
8822,2,4643,PC6713209
8823,2,4777,PCB1132AC
8824,2,4488,PC19D06B0
8825,4,4783,PC9889263
8826,4,4406,PC7A54E18
8827,2,4260,PC1A4796C
8828,2,4149,PC99F9ABD
8829,2,4922,PC785D63F
8830,2,4657,PCC591410
8831,4,4781,PC0D83A1E
8832,2,4677,PCA9D6EEE
8833,2,4156,PC6BCA05F
8834,4,4607,PC0885606
8835,2,4504,PC461DCD3
8836,2,4635,PC3C8B99E
8837,4,4688,PCCB4C86D
8838,2,4086,PC23E470D
8839,2,4205,PC85DD257
8840,2,4696,PC35509AB
8841,2,4884,PC3FB1BB6
8842,2,4034,PCFC754C7
8843,2,4131,PC4C9B108
8844,2,4125,PC8AAEF51
8845,2,4924,PCE3427C5
8846,2,4628,PC34C1DCB
8847,4,4299,PCAD3B9BC
8848,2,4168,PCBC064F8
8849,2,4639,PC879E7AB
8850,4,4276,PC4E15B39
8851,2,4411,PC3AA93E6
8852,2,4425,PC41B834E
8853,2,4594,PC59414DA
8854,4,4422,PCF514246
8855,2,4424,PC51E7EF8
8856,2,4678,PCD175301
8857,2,4251,PCB30E45F
8858,2,4129,PCA6127FF
8859,2,4844,PCC48E3A8
8860,2,4115,PCF5D4B0A
8861,2,4334,PCCB383F8
8862,2,4245,PC6594AD4
8863,2,4488,PC19D06B0
8864,2,4632,PCC1FFE5B
8865,2,4833,PC71A1452
8866,4,4783,PC9889263
8867,2,4036,PCE6CC50C
8868,2,4139,PC924C594
8869,2,4175,PC08EA270
8870,2,4996,PC6A4F55F
8871,2,4434,PCA491459
8872,2,4607,PC0885606
8873,2,4208,PC1E49F6B
8874,2,4695,PC4A5D62F
8875,4,4357,PC434FA62
8876,2,4483,PC7F7FFF0
8877,4,4756,PC8AEC6E8
8878,2,4313,PC6D0FC31
8879,2,4862,PC3BDDA71
8880,2,4497,PC76FDDEA
8881,4,4175,PC08EA270
8882,4,4997,PC8111910
8883,2,4674,PC795E7B9
8884,2,4287,PC421D5F3
8885,2,4109,PC7057B6A
8886,4,4853,PC214FB8E
8887,2,4440,PCBE1B45D
8888,4,4153,PC88C655C
8889,2,4722,PC035B71E
8890,4,4434,PCA491459
8891,2,4488,PC19D06B0
8892,2,4853,PC214FB8E
8893,2,4302,PCBA83119
8894,2,4737,PCED7EAFE
8895,2,4850,PC4061987
8896,2,4607,PC0885606
8897,2,4649,PCC3608EC
8898,2,4921,PCA70760B
8899,4,4407,PC7FEC2CE
8900,2,4673,PC66E7418
8901,2,4750,PCD987A9D
8902,2,4118,PCC1A733C
8903,2,4482,PCB6A16D7
8904,2,4425,PC41B834E
8905,2,4495,PC210A754
8906,2,4942,PCD51A740
8907,2,4285,PCB524A9F
8908,2,5003,PCAC9371E
8909,2,4773,PCE62BBA9
8910,2,4612,PC871C1FC
8911,2,4141,PC13CB69B
8912,2,4880,PC5A27CDE
8913,2,4661,PC1585DF2
8914,2,4391,PCCFD9AB6
8915,4,4813,PCACF7982
8916,2,4725,PCB905D54
8917,4,4854,PCB6F1968
8918,2,4590,PC912F5CB
8919,2,4661,PC1585DF2
8920,2,4488,PC19D06B0
8921,2,4127,PCA2D76A5
8922,2,4947,PCE4A44BE
8923,2,4412,PC821BC98
8924,2,4863,PCA8F9E50
8925,2,4757,PC126524C
8926,2,4737,PCED7EAFE
8927,4,4025,PC5ABB8E4
8928,2,4698,PC8BCEB19
8929,2,4122,PC8ED616E
8930,2,4320,PC40C93B0
8931,2,4167,PC8453073
8932,2,4619,PC2EFBBE0
8933,4,4206,PCAC34A40
8934,4,4386,PC948D5B2
8935,2,4447,PC6B030C6
8936,4,4001,PC58105BF
8937,2,4118,PCC1A733C
8938,4,4349,PC5AB6779
8939,2,4174,PC041D874
8940,2,4199,PC7CCC47B
8941,4,4235,PCFB11406
8942,4,4811,PCBF83C7A
8943,2,4742,PC05B8749
8944,2,4936,PC7157CF3
8945,4,4124,PC3338D42
8946,2,5003,PCAC9371E
8947,2,4622,PCF31BD97
8948,2,4442,PC05C2F86
8949,2,4378,PC074E6A8
8950,2,4497,PC76FDDEA
8951,4,4409,PC44E2F09
8952,2,4363,PC62E1338
8953,2,4571,PC2308E9E
8954,4,4360,PC084F676
8955,2,4587,PC576A3BA
8956,4,4827,PC7D68CD9
8957,2,4326,PC356AE8F
8958,4,4834,PCB228987
8959,2,5004,PC2111CF9
8960,2,4206,PCAC34A40
8961,4,4216,PC53B475D
8962,2,4641,PCAA9F518
8963,4,4062,PCDA37101
8964,2,4176,PC11E9595
8965,2,4887,PC81776BA
8966,4,4985,PCCA71D2C
8967,2,4859,PC685B3B1
8968,2,4976,PC5149039
8969,2,4626,PC93E7766
8970,2,4165,PC0D2B95C
8971,2,4060,PC481C9F9
8972,4,4426,PCC0E943C
8973,2,4042,PC5D4DE09
8974,2,4060,PC481C9F9
8975,2,4289,PCF621E92
8976,4,4483,PC7F7FFF0
8977,4,4132,PC8E2A7E0
8978,4,4693,PCB4CDDA5
8979,2,4227,PCD8346A6
8980,2,4725,PCB905D54
8981,4,4017,PCC090C3A
8982,2,5007,PC869BDE8
8983,2,4387,PCE2B9376
8984,2,4183,PCF5E7754
8985,2,4128,PCC0E7E2A
8986,4,4764,PCF6B0D12
8987,2,4419,PC99BB7A3
8988,2,4779,PCC8FE9C6
8989,4,4795,PC7EE2DCF
8990,2,4939,PCF263A5E
8991,2,4318,PCAD89FE3
8992,4,4410,PC6EFC03B
8993,2,4190,PCDFC1E11
8994,2,4372,PC1E0F3B6
8995,4,4465,PCA227C6B
8996,2,4993,PC0F0AB4E
8997,4,4242,PCECC4DE2
8998,2,4425,PC41B834E
8999,4,4868,PC647292C
9000,2,4641,PCAA9F518
9001,2,4630,PCA26D872
9002,4,4855,PC03C5C15
9003,2,4656,PC63844BC
9004,2,4267,PCE51C5C7
9005,2,4869,PCF775FA6
9006,2,4553,PC1D57D7F
9007,2,4448,PC19F3DBB
9008,2,4282,PCCE002E5
9009,2,4752,PC99A4177
9010,2,4713,PCD4A1214
9011,4,4573,PC4D8469D
9012,2,4909,PCDED6F20
9013,2,4821,PC67D349A
9014,2,4108,PC7C55512
9015,4,4669,PC36675CE
9016,2,4736,PC6A65941
9017,2,4417,PC208F9BB
9018,2,4312,PC8D40B22
9019,2,4666,PCE8CBA37
9020,4,5009,PC70886EC
9021,2,4604,PC0553E32
9022,2,4798,PC17F8052
9023,4,4139,PC924C594
9024,2,4605,PCEB27C63
9025,2,4071,PCDBBCB68
9026,2,4925,PCE5E04A2
9027,2,4610,PCA4D3E9B
9028,2,4157,PC7305E43
9029,2,4537,PC10C700F
9030,4,4911,PCBEF8EE1
9031,2,4092,PC40C2E00
9032,2,4957,PC8DFFE65
9033,4,4803,PC2BBEEDC
9034,2,4122,PC8ED616E
9035,2,4272,PC09BDC08
9036,2,4395,PC6F25DF0
9037,2,4041,PCB566359
9038,2,4753,PC6AA246E
9039,4,4497,PC76FDDEA
9040,2,4121,PCEC57A8E
9041,4,4722,PC035B71E
9042,4,4602,PC0D3474E
9043,2,4913,PC685427C
9044,2,4316,PC6D531E1
9045,2,4204,PC5881E06
9046,2,4453,PC5EC8DF5
9047,4,4686,PCD6E5E77
9048,2,4981,PC6B14C5D
9049,2,4230,PC19CE0DB
9050,2,4594,PC59414DA
9051,2,4856,PC7C042B7
9052,2,4434,PCA491459
9053,2,4441,PC472C08E
9054,2,4623,PCAA67227
9055,4,4208,PC1E49F6B
9056,2,4172,PC1A43FB7
9057,2,4696,PC35509AB
9058,2,4517,PC9AF321D
9059,2,4143,PC5F47DCF
9060,4,4308,PC94E7A96
9061,2,4231,PC016D687
9062,2,4255,PCB7E7138
9063,2,4115,PCF5D4B0A
9064,4,4172,PC1A43FB7
9065,2,4870,PC65485BB
9066,2,4878,PC08F56A1
9067,4,4187,PCF8D98DC
9068,2,4539,PC684859B
9069,4,4586,PC4A40D50
9070,4,4455,PC15C75C0
9071,2,4992,PCFF0FEB0
9072,2,4920,PC42A3AB0
9073,4,4316,PC6D531E1
9074,4,4498,PCA770E5A
9075,2,4951,PCE9CE23F
9076,2,4035,PC1B1D964
9077,2,4777,PCB1132AC
9078,2,4833,PC71A1452
9079,2,4709,PCC8C7059
9080,4,4266,PC39B17A9
9081,2,4080,PCBE7E15B
9082,2,4121,PCEC57A8E
9083,4,4177,PC9194382
9084,2,4454,PC94C0945
9085,2,4539,PC684859B
9086,2,4953,PC1E2B07E
9087,2,4634,PCC72D8B8
9088,4,4396,PCA00BC1C
9089,2,4945,PC95BD14B
9090,2,4286,PC12BE494
9091,2,4087,PC2C1DA2A
9092,2,4901,PCE32D2F9
9093,2,4074,PCCAFD014
9094,2,4773,PCE62BBA9
9095,2,4744,PC78EF0B5
9096,2,4097,PCB1B5BEC
9097,2,4192,PC74F6341
9098,2,4707,PC98F856D
9099,2,4880,PC5A27CDE
9100,4,4935,PC327D635
9101,2,4149,PC99F9ABD
9102,4,4549,PC2F1A066
9103,2,4350,PCEDD7E85
9104,2,4454,PC94C0945
9105,2,4600,PCB99E8F9
9106,4,4191,PCCC28F87
9107,4,4139,PC924C594
9108,2,4382,PCB7341F4
9109,4,4311,PC7F02ED3
9110,2,4424,PC51E7EF8
9111,2,4134,PC767BBB2
9112,2,4961,PC92C5115
9113,2,4635,PC3C8B99E
9114,4,4097,PCB1B5BEC
9115,2,4246,PC95F5F6B
9116,2,4245,PC6594AD4
9117,2,4376,PCA283923
9118,4,4553,PC1D57D7F
9119,4,4252,PCA32686D
9120,2,4686,PCD6E5E77
9121,2,4442,PC05C2F86
9122,2,4679,PC88494D0
9123,2,4788,PC00AE965
9124,2,4501,PC5D41947
9125,4,4311,PC7F02ED3
9126,4,4139,PC924C594
9127,4,4631,PCFFF6463
9128,2,4212,PC422A6D1
9129,2,4191,PCCC28F87
9130,2,4500,PC548BDC0
9131,4,4831,PC0EC3E54
9132,2,4427,PCD70DDDF
9133,2,4434,PCA491459
9134,2,4043,PC134F258
9135,2,4171,PC36C9AE8
9136,2,4389,PC7688C61
9137,4,4427,PCD70DDDF
9138,2,4158,PCAA68777
9139,2,4582,PC98750ED
9140,2,4942,PCD51A740
9141,2,4918,PC8F8E598
9142,2,4305,PCF4DA5CE
9143,4,4294,PC867796D
9144,2,4069,PCC48608C
9145,2,4666,PCE8CBA37
9146,2,4773,PCE62BBA9
9147,2,4924,PCE3427C5
9148,2,4426,PCC0E943C
9149,2,4916,PC62AF885
9150,2,4288,PC12AA919
9151,2,4362,PC670999C
9152,2,4644,PC411FDC0
9153,2,4335,PC76935F9
9154,2,4769,PC10C50DC
9155,2,4598,PC5526A36
9156,2,4866,PC3137434
9157,4,4414,PC40BD0F3
9158,4,4688,PCCB4C86D
9159,2,4763,PCC62D342
9160,2,4060,PC481C9F9
9161,4,4265,PC5B2AFFA
9162,4,4046,PCAC345FD
9163,2,4091,PC2E099B4
9164,2,4126,PC74CE451
9165,2,4618,PC8F4AF85
9166,2,4144,PCAC7E4C1
9167,2,4247,PCEE69498
9168,2,4134,PC767BBB2
9169,2,4767,PC61F3A80
9170,2,4221,PC90AAFDA
9171,2,4529,PC3FAA264
9172,2,4002,PCED7D2DE
9173,2,4763,PCC62D342
9174,2,4727,PC52E71B8
9175,4,4945,PC95BD14B
9176,2,4591,PCC9875AC
9177,2,4626,PC93E7766
9178,4,4426,PCC0E943C
9179,2,4741,PC85A4D4B
9180,2,4645,PC14FBE4A
9181,2,4164,PC578D797
9182,2,4421,PCED2DB6F
9183,2,4466,PC6E93A05
9184,2,4330,PCBD023A3
9185,2,4059,PC06E8A1C
9186,2,4982,PC384779E
9187,2,4131,PC4C9B108
9188,2,4984,PCBABF130
9189,2,4884,PC3FB1BB6
9190,2,4856,PC7C042B7
9191,4,4687,PC52E7369
9192,2,4373,PC8806694
9193,2,4564,PC29D136F
9194,2,4509,PCA2E8463
9195,2,4341,PC1E10EC3
9196,2,4519,PC92A6471
9197,4,4120,PC6700C62
9198,4,4050,PC822E359
9199,2,4799,PCC3A370A
9200,2,4229,PCD0DDD3D
9201,2,4122,PC8ED616E
9202,4,4961,PC92C5115
9203,4,4539,PC684859B
9204,2,4659,PC5549650
9205,2,4607,PC0885606
9206,2,4397,PCB070250
9207,2,4705,PC174C464
9208,2,4719,PCBD66B01
9209,2,4101,PCCC8F243
9210,4,4420,PCFDB2950
9211,4,4053,PC5F1CD83
9212,2,4302,PCBA83119
9213,2,4724,PC3DE08BF
9214,2,4467,PCF5E0389
9215,2,4519,PC92A6471
9216,4,4484,PCEF56843
9217,2,4652,PC74A3585
9218,2,4575,PC84D9FC1
9219,2,5006,PC7A260F1
9220,2,4423,PCF9F4940
9221,2,4726,PCF6540C0
9222,2,4795,PC7EE2DCF
9223,2,4721,PCE937423
9224,4,4836,PCE78024A
9225,2,4613,PCEBBFFB5
9226,2,4336,PCD30AB50
9227,2,4047,PC6D105CF
9228,4,4881,PCDE20E6F
9229,2,4961,PC92C5115
9230,4,4235,PCFB11406
9231,2,4732,PCD83DE25
9232,2,4158,PCAA68777
9233,2,4156,PC6BCA05F
9234,4,4436,PC0CF9451
9235,4,4624,PCDF73A3C
9236,2,4293,PC2A27502
9237,4,4523,PC0005AC7
9238,2,4572,PCC9756B2
9239,2,4625,PC186BCA8
9240,2,4585,PCF3AE602
9241,2,4063,PC7667A3E
9242,4,4504,PC461DCD3
9243,2,4379,PC87C8BC4
9244,2,4802,PCBDD55F1
9245,2,4339,PCDE1D204
9246,2,4207,PC76EDF79
9247,4,4929,PC9E503B6
9248,2,4504,PC461DCD3
9249,2,4303,PC2E2E0C0
9250,4,4753,PC6AA246E
9251,2,4802,PCBDD55F1
9252,2,4060,PC481C9F9
9253,4,4287,PC421D5F3
9254,2,4685,PC5D33C18
9255,2,4819,PC454F09B
9256,2,4291,PCD411AEF
9257,2,4747,PC5E524A1
9258,4,4507,PC11DCA73
9259,2,4471,PC7E4F42A
9260,2,4886,PC4D892D7
9261,2,4707,PC98F856D
9262,2,4941,PCA6403C1
9263,2,4971,PC0BD172F
9264,4,4832,PC34ECAB5
9265,2,4660,PCB86D2E1
9266,2,4661,PC1585DF2
9267,2,4779,PCC8FE9C6
9268,4,4051,PC3B970F2
9269,2,4290,PC84E8CEF
9270,2,4948,PCBA2D075
9271,2,4723,PC20BD6E6
9272,2,4069,PCC48608C
9273,4,4977,PCB077F18
9274,4,4073,PCA3797CA
9275,2,4688,PCCB4C86D
9276,4,4899,PC4967767
9277,2,4774,PCEBE834B
9278,4,4514,PC374C341
9279,2,4355,PC0EF761B
9280,2,4889,PC3547FAD
9281,4,4896,PCA322CBE
9282,2,4935,PC327D635
9283,2,4105,PC43919D1
9284,2,4501,PC5D41947
9285,2,4623,PCAA67227
9286,2,4374,PCC321538
9287,2,4218,PC8DF4919
9288,2,4728,PC07BF95F
9289,2,4338,PC6203962
9290,2,4561,PCCE9B069
9291,4,4523,PC0005AC7
9292,4,4438,PC665A28E
9293,2,4706,PCD8D5094
9294,2,4736,PC6A65941
9295,4,4180,PC250A90D
9296,2,4160,PC6DC0ACF
9297,2,4021,PC851E565
9298,2,4311,PC7F02ED3
9299,2,4874,PC9F481D4
9300,2,4135,PCC943ECD
9301,2,4547,PC0D2E3AD
9302,4,4401,PC0606D6A
9303,2,4940,PC8AB18BE
9304,2,4141,PC13CB69B
9305,4,4735,PC2294422
9306,2,4155,PC9042B3F
9307,2,4193,PC0282AE7
9308,2,4486,PC3AF69A3
9309,2,4387,PCE2B9376
9310,4,4805,PC1A161AA
9311,4,4007,PCDF9F773
9312,2,4478,PCB02917E
9313,2,4142,PC7ACFF7C
9314,2,4705,PC174C464
9315,2,4541,PCC6A4CD8
9316,2,4983,PCC3E4ADA
9317,2,4736,PC6A65941
9318,2,4067,PC1CCD955
9319,2,4376,PCA283923
9320,2,4697,PCFDB2BA6
9321,2,4919,PC7A3A5CF
9322,2,4574,PCC1F6F13
9323,2,4715,PCFA0E4C0
9324,2,4759,PC4A6C6D9
9325,4,4931,PC3D30AD0
9326,2,4760,PC161AC8D
9327,2,4526,PCCB07C68
9328,4,4270,PC8F72158
9329,2,4215,PC4C76F48
9330,2,4072,PC69F3F14
9331,2,4550,PC21A1833
9332,2,4629,PCC5E1C04
9333,2,4749,PC65C93B7
9334,4,4787,PC1BDA119
9335,2,4630,PCA26D872
9336,2,4103,PC2B868A9
9337,2,4191,PCCC28F87
9338,2,4263,PCD6DBA1D
9339,2,4153,PC88C655C
9340,2,4278,PC4847214
9341,2,4165,PC0D2B95C
9342,2,4914,PC2F353E1
9343,2,4807,PCAFC45DA
9344,2,4045,PCE952492
9345,2,4838,PCEECD973
9346,2,4507,PC11DCA73
9347,2,4461,PCACD9839
9348,2,4000,PC69C7DF3
9349,4,4173,PC0EB640E
9350,2,4706,PCD8D5094
9351,2,4148,PCDFBBEBB
9352,2,4016,PCCD7399B
9353,2,4494,PC1592ACA
9354,2,4525,PCF64B519
9355,2,4795,PC7EE2DCF
9356,4,4385,PC148C815
9357,4,4797,PCE2D63A7
9358,2,4323,PC1D9ADA9
9359,2,4343,PC0F6325D
9360,2,4282,PCCE002E5
9361,4,4008,PC5680D80
9362,4,4109,PC7057B6A
9363,4,4916,PC62AF885
9364,4,4042,PC5D4DE09
9365,2,4264,PC9DFEBB0
9366,2,4793,PCD8E3CCB
9367,2,4179,PC5738A82
9368,2,4391,PCCFD9AB6
9369,2,4663,PCA7178EC
9370,2,4071,PCDBBCB68
9371,2,5002,PC585BD38
9372,2,4320,PC40C93B0
9373,2,4109,PC7057B6A
9374,4,4336,PCD30AB50
9375,2,4925,PCE5E04A2
9376,4,4381,PC9DD9DCD
9377,2,4115,PCF5D4B0A
9378,4,4389,PC7688C61
9379,2,5003,PCAC9371E
9380,2,4156,PC6BCA05F
9381,2,4978,PCF0B5E85
9382,2,4851,PC0954183
9383,2,4747,PC5E524A1
9384,2,4916,PC62AF885
9385,4,4531,PC857F4A0
9386,2,4488,PC19D06B0
9387,4,4741,PC85A4D4B
9388,2,4349,PC5AB6779
9389,2,4190,PCDFC1E11
9390,4,4962,PCF858E11
9391,4,4138,PC79E328A
9392,2,4388,PC803F0F2
9393,2,4442,PC05C2F86
9394,4,4114,PC4CD2B81
9395,2,4579,PC926F0A9
9396,4,4404,PCE03E8B1
9397,2,4202,PC65AA714
9398,2,4597,PCBDB8BB6
9399,2,4029,PCE319335
9400,2,4447,PC6B030C6
9401,2,4506,PCB24B68E
9402,4,4504,PC461DCD3
9403,4,4988,PC46BE0B2
9404,2,4051,PC3B970F2
9405,2,4152,PCF6F4CA1
9406,4,5010,PC028872C
9407,2,4318,PCAD89FE3
9408,2,4040,PCB335328
9409,2,4207,PC76EDF79
9410,2,4935,PC327D635
9411,2,4380,PC905B5D4
9412,2,5005,PC408264D
9413,2,4407,PC7FEC2CE
9414,2,4339,PCDE1D204
9415,4,4391,PCCFD9AB6
9416,2,4016,PCCD7399B
9417,2,4034,PCFC754C7
9418,2,4668,PCBB055C6
9419,2,4023,PC77793DF
9420,4,4275,PC1DA31F7
9421,4,4156,PC6BCA05F
9422,4,4243,PCC4F7DCE
9423,2,4374,PCC321538
9424,4,4668,PCBB055C6
9425,2,4258,PCAC64E67
9426,2,4494,PC1592ACA
9427,4,4716,PCFCB0018
9428,2,4732,PCD83DE25
9429,2,4622,PCF31BD97
9430,2,4134,PC767BBB2
9431,4,4217,PC6E8D0F9
9432,2,4307,PC87D90FE
9433,2,4431,PC3A23C14
9434,2,4709,PCC8C7059
9435,4,4055,PCA06B2F1
9436,2,4248,PC45EBEBC
9437,2,4532,PC8DD921E
9438,2,4971,PC0BD172F
9439,2,4399,PCCA288FE
9440,4,4333,PCCCAD2AC
9441,2,4373,PC8806694
9442,2,4797,PCE2D63A7
9443,2,4386,PC948D5B2
9444,2,4393,PC93CE517
9445,4,4102,PC8C9B099
9446,4,4839,PCA0290AD
