Rowid,Payment_type,Vehicle_code
8611,PTC,VC965
8612,PTC,VC965
8613,PTC,VC965
8614,PTP,VCB43
8615,PTC,VC965
8616,PTP,VC965
8617,PTC,VC965
8618,PTE,VCD2F
8619,PTC,VC965
8620,PTE,VC965
8621,PTC,VC965
8622,PTC,VCD2F
8623,PTC,VCB43
8624,PTC,VC965
8625,PTP,VC965
8626,PTP,VC965
8627,PTP,VC965
8628,PTC,VCB43
8629,PTC,VC965
8630,PTP,VCB43
8631,PTE,VCB43
8632,PTP,VC965
8633,PTP,VCB43
8634,PTP,VCD2F
8635,PTP,VC965
8636,PTP,VC965
8637,PTP,VCD2F
8638,PTC,VC965
8639,PTP,VC965
8640,PTE,VCB43
8641,PTE,VC965
8642,PTC,VC965
8643,PTP,VC965
8644,PTP,VCB43
8645,PTE,VCB43
8646,PTC,VC965
8647,PTP,VC965
8648,PTE,VCD2F
8649,PTE,VCB43
8650,PTC,VCD2F
8651,PTC,VC965
8652,PTC,VC965
8653,PTP,VCD2F
8654,PTP,VC965
8655,PTP,VCD2F
8656,PTE,VCB43
8657,PTP,VC965
8658,PTP,VCD2F
8659,PTE,VC965
8660,PTE,VC965
8661,PTE,VCB43
8662,PTP,VC965
8663,PTC,VC965
8664,PTP,VC965
8665,PTP,VC965
8666,PTC,VC965
8667,PTP,VC965
8668,PTP,VCD2F
8669,PTP,VC965
8670,PTC,VC965
8671,PTE,VCB43
8672,PTP,VC965
8673,PTE,VC965
8674,PTC,VCB43
8675,PTE,VC965
8676,PTP,VC965
8677,PTP,VCB43
8678,PTP,VC965
8679,PTP,VCB43
8680,PTP,VC965
8681,PTP,VCB43
8682,PTE,VC965
8683,PTP,VC965
8684,PTE,VCB43
8685,PTE,VC965
8686,PTC,VCD2F
8687,PTC,VC965
8688,PTC,VCB43
8689,PTE,VC965
8690,PTC,VC965
8691,PTP,VC965
8692,PTE,VC965
8693,PTP,VC965
8694,PTP,VCB43
8695,PTE,VC965
8696,PTC,VCB43
8697,PTE,VCB43
8698,PTC,VCB43
8699,PTE,VCB43
8700,PTP,VC965
8701,PTC,VCB43
8702,PTP,VC965
8703,PTC,VCD2F
8704,PTP,VC965
8705,PTE,VCB43
8706,PTE,VC965
8707,PTC,VC965
8708,PTC,VCD2F
8709,PTP,VC965
8710,PTE,VC965
8711,PTE,VCB43
8712,PTC,VC965
8713,PTP,VCB43
8714,PTC,VC965
8715,PTP,VC965
8716,PTC,VC965
8717,PTE,VCB43
8718,PTP,VC965
8719,PTC,VC965
8720,PTC,VCD2F
8721,PTE,VC965
8722,PTP,VC965
8723,PTE,VC965
8724,PTE,VC965
8725,PTC,VC965
8726,PTC,VCB43
8727,PTC,VCB43
8728,PTP,VC965
8729,PTC,VCB43
8730,PTP,VCD2F
8731,PTE,VCD2F
8732,PTP,VC965
8733,PTE,VCB43
8734,PTC,VC965
8735,PTC,VC965
8736,PTP,VCD2F
8737,PTE,VC965
8738,PTC,VC965
8739,PTC,VCB43
8740,PTC,VC965
8741,PTP,VCB43
8742,PTE,VC965
8743,PTE,VC965
8744,PTP,VC965
8745,PTP,VCB43
8746,PTC,VC965
8747,PTP,VCB43
8748,PTC,VC965
8749,PTE,VC965
8750,PTE,VC965
8751,PTE,VCB43
8752,PTP,VCB43
8753,PTC,VCB43
8754,PTP,VC965
8755,PTP,VC965
8756,PTE,VC965
8757,PTP,VC965
8758,PTC,VCB43
8759,PTE,VC965
8760,PTE,VC965
8761,PTE,VC965
8762,PTE,VC965
8763,PTC,VC965
8764,PTE,VC965
8765,PTE,VC965
8766,PTC,VCB43
8767,PTC,VCD2F
8768,PTC,VC965
8769,PTC,VCD2F
8770,PTC,VCB43
8771,PTP,VC965
8772,PTC,VC965
8773,PTE,VC965
8774,PTP,VCB43
8775,PTP,VCB43
8776,PTE,VC965
8777,PTE,VC965
8778,PTC,VCD2F
8779,PTP,VC965
8780,PTC,VCB43
8781,PTC,VC965
8782,PTP,VC965
8783,PTE,VCB43
8784,PTP,VC965
8785,PTP,VCB43
8786,PTP,VC965
8787,PTC,VC965
8788,PTE,VCB43
8789,PTE,VCB43
8790,PTP,VC965
8791,PTE,VC965
8792,PTC,VC965
8793,PTE,VC965
8794,PTP,VCB43
8795,PTP,VCB43
8796,PTC,VC965
8797,PTE,VCB43
8798,PTP,VC965
8799,PTE,VC965
8800,PTP,VC965
8801,PTP,VC965
8802,PTC,VC965
8803,PTP,VC965
8804,PTE,VC965
8805,PTE,VC965
8806,PTC,VCB43
8807,PTC,VC965
8808,PTE,VCB43
8809,PTP,VCD2F
8810,PTE,VC965
8811,PTC,VC965
8812,PTE,VC965
8813,PTP,VC965
8814,PTC,VCB43
8815,PTC,VCD2F
8816,PTP,VCB43
8817,PTE,VC965
8818,PTC,VC965
8819,PTE,VC965
8820,PTC,VC965
8821,PTP,VCD2F
8822,PTE,VC965
8823,PTP,VC965
8824,PTE,VC965
8825,PTP,VCB43
8826,PTE,VCB43
8827,PTE,VC965
8828,PTC,VC965
8829,PTP,VC965
8830,PTC,VC965
8831,PTE,VCB43
8832,PTC,VC965
8833,PTC,VC965
8834,PTC,VCB43
8835,PTC,VC965
8836,PTC,VC965
8837,PTP,VCB43
8838,PTP,VC965
8839,PTC,VC965
8840,PTE,VC965
8841,PTP,VC965
8842,PTP,VC965
8843,PTP,VC965
8844,PTP,VC965
8845,PTP,VC965
8846,PTE,VCD2F
8847,PTC,VCB43
8848,PTP,VC965
8849,PTE,VC965
8850,PTP,VCB43
8851,PTE,VCD2F
8852,PTC,VC965
8853,PTE,VC965
8854,PTC,VCB43
8855,PTE,VC965
8856,PTE,VC965
8857,PTP,VC965
8858,PTP,VC965
8859,PTC,VC965
8860,PTC,VC965
8861,PTP,VCD2F
8862,PTE,VC965
8863,PTP,VCD2F
8864,PTP,VC965
8865,PTC,VC965
8866,PTC,VCB43
8867,PTE,VC965
8868,PTP,VC965
8869,PTC,VC965
8870,PTE,VC965
8871,PTC,VC965
8872,PTP,VC965
8873,PTP,VC965
8874,PTP,VC965
8875,PTC,VCB43
8876,PTC,VC965
8877,PTE,VCB43
8878,PTP,VC965
8879,PTP,VCD2F
8880,PTC,VC965
8881,PTC,VCB43
8882,PTE,VCB43
8883,PTE,VC965
8884,PTE,VC965
8885,PTP,VC965
8886,PTE,VCB43
8887,PTE,VC965
8888,PTP,VCB43
8889,PTE,VC965
8890,PTE,VCB43
8891,PTP,VC965
8892,PTC,VC965
8893,PTE,VCD2F
8894,PTE,VC965
8895,PTE,VC965
8896,PTC,VC965
8897,PTP,VCD2F
8898,PTE,VC965
8899,PTP,VCB43
8900,PTP,VC965
8901,PTC,VC965
8902,PTP,VCD2F
8903,PTP,VCD2F
8904,PTE,VC965
8905,PTP,VC965
8906,PTP,VC965
8907,PTP,VC965
8908,PTP,VC965
8909,PTP,VCD2F
8910,PTP,VC965
8911,PTE,VC965
8912,PTP,VC965
8913,PTC,VC965
8914,PTE,VC965
8915,PTE,VCB43
8916,PTC,VC965
8917,PTE,VCB43
8918,PTE,VC965
8919,PTC,VC965
8920,PTE,VC965
8921,PTP,VC965
8922,PTC,VC965
8923,PTP,VC965
8924,PTC,VC965
8925,PTC,VC965
8926,PTC,VC965
8927,PTE,VCB43
8928,PTC,VCD2F
8929,PTE,VCD2F
8930,PTP,VC965
8931,PTP,VC965
8932,PTC,VC965
8933,PTP,VCB43
8934,PTP,VCB43
8935,PTC,VCD2F
8936,PTP,VCB43
8937,PTE,VCD2F
8938,PTP,VCB43
8939,PTC,VC965
8940,PTE,VC965
8941,PTE,VCB43
8942,PTE,VCB43
8943,PTP,VC965
8944,PTE,VC965
8945,PTE,VCB43
8946,PTE,VC965
8947,PTP,VCD2F
8948,PTC,VC965
8949,PTP,VC965
8950,PTC,VC965
8951,PTC,VCB43
8952,PTC,VC965
8953,PTC,VC965
8954,PTP,VCB43
8955,PTC,VCD2F
8956,PTC,VCB43
8957,PTC,VC965
8958,PTP,VCB43
8959,PTC,VC965
8960,PTE,VC965
8961,PTE,VCB43
8962,PTE,VC965
8963,PTE,VCB43
8964,PTP,VC965
8965,PTE,VC965
8966,PTC,VCB43
8967,PTC,VC965
8968,PTC,VC965
8969,PTC,VC965
8970,PTP,VC965
8971,PTE,VC965
8972,PTC,VCB43
8973,PTC,VC965
8974,PTC,VC965
8975,PTC,VC965
8976,PTP,VCB43
8977,PTP,VCB43
8978,PTE,VCB43
8979,PTP,VC965
8980,PTC,VC965
8981,PTC,VCB43
8982,PTE,VC965
8983,PTE,VC965
8984,PTP,VC965
8985,PTE,VC965
8986,PTE,VCB43
8987,PTC,VC965
8988,PTP,VC965
8989,PTE,VCB43
8990,PTP,VCD2F
8991,PTP,VC965
8992,PTC,VCB43
8993,PTC,VC965
8994,PTC,VC965
8995,PTE,VCB43
8996,PTC,VC965
8997,PTC,VCB43
8998,PTE,VC965
8999,PTP,VCB43
9000,PTE,VC965
9001,PTP,VC965
9002,PTP,VCB43
9003,PTE,VCD2F
9004,PTE,VC965
9005,PTC,VC965
9006,PTC,VC965
9007,PTE,VC965
9008,PTE,VCD2F
9009,PTC,VC965
9010,PTP,VC965
9011,PTC,VCB43
9012,PTC,VC965
9013,PTC,VC965
9014,PTP,VC965
9015,PTC,VCB43
9016,PTP,VC965
9017,PTC,VC965
9018,PTC,VC965
9019,PTP,VC965
9020,PTP,VCB43
9021,PTE,VC965
9022,PTC,VCD2F
9023,PTP,VCB43
9024,PTP,VC965
9025,PTE,VC965
9026,PTC,VC965
9027,PTP,VC965
9028,PTE,VC965
9029,PTP,VC965
9030,PTC,VCB43
9031,PTP,VC965
9032,PTC,VC965
9033,PTC,VCB43
9034,PTC,VC965
9035,PTC,VC965
9036,PTE,VC965
9037,PTC,VCD2F
9038,PTE,VC965
9039,PTC,VCB43
9040,PTE,VC965
9041,PTP,VCB43
9042,PTC,VCB43
9043,PTC,VC965
9044,PTC,VC965
9045,PTE,VC965
9046,PTP,VC965
9047,PTE,VCB43
9048,PTC,VC965
9049,PTP,VC965
9050,PTP,VC965
9051,PTE,VC965
9052,PTP,VC965
9053,PTC,VC965
9054,PTP,VC965
9055,PTC,VCB43
9056,PTC,VC965
9057,PTE,VC965
9058,PTC,VC965
9059,PTE,VC965
9060,PTE,VCB43
9061,PTE,VCD2F
9062,PTE,VC965
9063,PTP,VC965
9064,PTE,VCB43
9065,PTP,VC965
9066,PTP,VC965
9067,PTP,VCB43
9068,PTP,VC965
9069,PTE,VCB43
9070,PTP,VCB43
9071,PTP,VCD2F
9072,PTC,VC965
9073,PTE,VCB43
9074,PTE,VCB43
9075,PTE,VC965
9076,PTE,VC965
9077,PTP,VC965
9078,PTC,VCD2F
9079,PTC,VCD2F
9080,PTC,VCB43
9081,PTC,VCD2F
9082,PTC,VCD2F
9083,PTP,VCB43
9084,PTC,VC965
9085,PTP,VC965
9086,PTP,VC965
9087,PTE,VC965
9088,PTP,VCB43
9089,PTC,VC965
9090,PTE,VC965
9091,PTP,VC965
9092,PTE,VC965
9093,PTP,VC965
9094,PTC,VC965
9095,PTE,VC965
9096,PTP,VC965
9097,PTP,VC965
9098,PTP,VC965
9099,PTC,VC965
9100,PTC,VCB43
9101,PTC,VCD2F
9102,PTE,VCB43
9103,PTP,VC965
9104,PTC,VC965
9105,PTP,VC965
9106,PTP,VCB43
9107,PTE,VCB43
9108,PTE,VC965
9109,PTE,VCB43
9110,PTE,VC965
9111,PTE,VC965
9112,PTP,VCD2F
9113,PTC,VC965
9114,PTE,VCB43
9115,PTC,VC965
9116,PTP,VC965
9117,PTE,VC965
9118,PTC,VCB43
9119,PTE,VCB43
9120,PTC,VC965
9121,PTE,VC965
9122,PTP,VC965
9123,PTP,VC965
9124,PTE,VC965
9125,PTC,VCB43
9126,PTP,VCB43
9127,PTE,VCB43
9128,PTP,VC965
9129,PTE,VC965
9130,PTC,VC965
9131,PTP,VCB43
9132,PTC,VC965
9133,PTE,VC965
9134,PTC,VC965
9135,PTE,VC965
9136,PTC,VCD2F
9137,PTE,VCB43
9138,PTP,VC965
9139,PTC,VC965
9140,PTP,VC965
9141,PTC,VC965
9142,PTP,VCD2F
9143,PTC,VCB43
9144,PTP,VC965
9145,PTE,VCD2F
9146,PTC,VC965
9147,PTE,VC965
9148,PTC,VC965
9149,PTP,VC965
9150,PTP,VC965
9151,PTC,VC965
9152,PTP,VC965
9153,PTC,VCD2F
9154,PTP,VC965
9155,PTC,VC965
9156,PTP,VC965
9157,PTP,VCB43
9158,PTE,VCB43
9159,PTC,VC965
9160,PTP,VCD2F
9161,PTP,VCB43
9162,PTE,VCB43
9163,PTP,VC965
9164,PTC,VC965
9165,PTC,VCD2F
9166,PTP,VC965
9167,PTE,VCD2F
9168,PTE,VC965
9169,PTP,VC965
9170,PTC,VC965
9171,PTE,VC965
9172,PTC,VC965
9173,PTE,VC965
9174,PTC,VC965
9175,PTE,VCB43
9176,PTP,VC965
9177,PTC,VCD2F
9178,PTP,VCB43
9179,PTP,VCD2F
9180,PTE,VC965
9181,PTC,VCD2F
9182,PTC,VC965
9183,PTC,VC965
9184,PTE,VC965
9185,PTE,VC965
9186,PTP,VC965
9187,PTP,VC965
9188,PTC,VC965
9189,PTP,VC965
9190,PTC,VC965
9191,PTP,VCB43
9192,PTP,VCD2F
9193,PTC,VC965
9194,PTE,VC965
9195,PTP,VC965
9196,PTP,VC965
9197,PTE,VCB43
9198,PTC,VCB43
9199,PTE,VC965
9200,PTC,VC965
9201,PTE,VCD2F
9202,PTC,VCB43
9203,PTE,VCB43
9204,PTE,VC965
9205,PTE,VC965
9206,PTE,VC965
9207,PTC,VC965
9208,PTC,VC965
9209,PTE,VC965
9210,PTE,VCB43
9211,PTC,VCB43
9212,PTP,VC965
9213,PTC,VCD2F
9214,PTP,VCD2F
9215,PTP,VC965
9216,PTP,VCB43
9217,PTE,VCD2F
9218,PTP,VC965
9219,PTE,VC965
9220,PTE,VC965
9221,PTE,VC965
9222,PTP,VC965
9223,PTP,VC965
9224,PTP,VCB43
9225,PTP,VC965
9226,PTE,VC965
9227,PTE,VC965
9228,PTE,VCB43
9229,PTP,VC965
9230,PTP,VCB43
9231,PTP,VCD2F
9232,PTC,VC965
9233,PTC,VC965
9234,PTP,VCB43
9235,PTC,VCB43
9236,PTE,VC965
9237,PTC,VCB43
9238,PTC,VC965
9239,PTC,VC965
9240,PTE,VC965
9241,PTC,VC965
9242,PTE,VCB43
9243,PTE,VC965
9244,PTE,VC965
9245,PTP,VC965
9246,PTE,VC965
9247,PTE,VCB43
9248,PTE,VC965
9249,PTP,VCD2F
9250,PTP,VCB43
9251,PTE,VC965
9252,PTP,VC965
9253,PTP,VCB43
9254,PTP,VC965
9255,PTE,VC965
9256,PTC,VC965
9257,PTE,VCD2F
9258,PTC,VCB43
9259,PTP,VC965
9260,PTC,VC965
9261,PTP,VC965
9262,PTE,VC965
9263,PTE,VC965
9264,PTP,VCB43
9265,PTC,VC965
9266,PTC,VC965
9267,PTP,VC965
9268,PTC,VCB43
9269,PTE,VCD2F
9270,PTE,VC965
9271,PTP,VC965
9272,PTE,VC965
9273,PTC,VCB43
9274,PTP,VCB43
9275,PTP,VC965
9276,PTP,VCB43
9277,PTE,VC965
9278,PTP,VCB43
9279,PTE,VC965
9280,PTC,VC965
9281,PTC,VCB43
9282,PTC,VC965
9283,PTP,VC965
9284,PTC,VC965
9285,PTC,VC965
9286,PTP,VC965
9287,PTC,VC965
9288,PTE,VC965
9289,PTE,VC965
9290,PTC,VCD2F
9291,PTE,VCB43
9292,PTC,VCB43
9293,PTP,VC965
9294,PTC,VC965
9295,PTP,VCB43
9296,PTE,VC965
9297,PTC,VC965
9298,PTP,VC965
9299,PTC,VC965
9300,PTC,VC965
9301,PTC,VC965
9302,PTP,VCB43
9303,PTC,VC965
9304,PTP,VC965
9305,PTP,VCB43
9306,PTE,VC965
9307,PTP,VC965
9308,PTP,VCD2F
9309,PTC,VC965
9310,PTP,VCB43
9311,PTE,VCB43
9312,PTC,VCD2F
9313,PTE,VC965
9314,PTC,VCD2F
9315,PTE,VCD2F
9316,PTE,VC965
9317,PTE,VC965
9318,PTP,VC965
9319,PTC,VC965
9320,PTC,VC965
9321,PTC,VC965
9322,PTP,VCD2F
9323,PTP,VC965
9324,PTP,VC965
9325,PTC,VCB43
9326,PTE,VC965
9327,PTE,VC965
9328,PTP,VCB43
9329,PTP,VC965
9330,PTE,VC965
9331,PTP,VC965
9332,PTP,VC965
9333,PTE,VC965
9334,PTP,VCB43
9335,PTP,VCD2F
9336,PTP,VC965
9337,PTC,VC965
9338,PTE,VC965
9339,PTC,VC965
9340,PTE,VCD2F
9341,PTC,VC965
9342,PTC,VC965
9343,PTE,VC965
9344,PTC,VC965
9345,PTC,VC965
9346,PTE,VC965
9347,PTE,VC965
9348,PTC,VC965
9349,PTC,VCB43
9350,PTC,VC965
9351,PTE,VC965
9352,PTE,VCD2F
9353,PTE,VC965
9354,PTP,VC965
9355,PTC,VC965
9356,PTC,VCB43
9357,PTP,VCB43
9358,PTP,VC965
9359,PTP,VC965
9360,PTC,VC965
9361,PTP,VCB43
9362,PTP,VCB43
9363,PTC,VCB43
9364,PTP,VCB43
9365,PTC,VC965
9366,PTP,VC965
9367,PTC,VC965
9368,PTE,VC965
9369,PTC,VC965
9370,PTC,VC965
9371,PTC,VC965
9372,PTE,VC965
9373,PTC,VC965
9374,PTP,VCB43
9375,PTP,VC965
9376,PTP,VCB43
9377,PTP,VC965
9378,PTP,VCB43
9379,PTP,VC965
9380,PTC,VC965
9381,PTE,VC965
9382,PTE,VC965
9383,PTE,VC965
9384,PTP,VC965
9385,PTP,VCB43
9386,PTP,VC965
9387,PTP,VCB43
9388,PTP,VC965
9389,PTP,VC965
9390,PTP,VCB43
9391,PTE,VCB43
9392,PTE,VC965
9393,PTP,VC965
9394,PTP,VCB43
9395,PTP,VC965
9396,PTC,VCB43
9397,PTE,VC965
9398,PTE,VC965
9399,PTE,VC965
9400,PTE,VC965
9401,PTE,VC965
9402,PTE,VCB43
9403,PTP,VCB43
9404,PTE,VC965
9405,PTP,VC965
9406,PTP,VCB43
9407,PTC,VC965
9408,PTP,VC965
9409,PTE,VC965
9410,PTE,VC965
9411,PTE,VC965
9412,PTC,VC965
9413,PTC,VC965
9414,PTP,VC965
9415,PTP,VCB43
9416,PTE,VC965
9417,PTC,VC965
9418,PTE,VC965
9419,PTP,VCD2F
9420,PTE,VCB43
9421,PTE,VCB43
9422,PTP,VCB43
9423,PTP,VCD2F
9424,PTE,VCB43
9425,PTP,VCD2F
9426,PTP,VC965
9427,PTC,VCB43
9428,PTE,VC965
9429,PTC,VCD2F
9430,PTC,VC965
9431,PTP,VCB43
9432,PTP,VC965
9433,PTC,VC965
9434,PTE,VCD2F
9435,PTP,VCB43
9436,PTP,VC965
9437,PTE,VCD2F
9438,PTE,VC965
9439,PTC,VC965
9440,PTC,VCB43
9441,PTE,VC965
9442,PTP,VC965
9443,PTC,VC965
9444,PTP,VC965
9445,PTE,VCB43
9446,PTC,VCB43
9447,PTP,VCB43
9448,PTP,VC965
9449,PTP,VC965
9450,PTE,VC965
9451,PTP,VC965
9452,PTP,VC965
9453,PTC,VC965
9454,PTP,VCB43
9455,PTP,VC965
9456,PTP,VC965
9457,PTC,VC965
9458,PTE,VC965
9459,PTC,VCB43
9460,PTP,VC965
9461,PTE,VC965
9462,PTP,VC965
9463,PTP,VCB43
9464,PTC,VC965
9465,PTE,VC965
9466,PTP,VCD2F
9467,PTP,VCD2F
9468,PTP,VC965
9469,PTE,VCD2F
9470,PTE,VC965
9471,PTC,VC965
9472,PTE,VC965
9473,PTC,VC965
9474,PTE,VC965
9475,PTE,VCD2F
9476,PTE,VC965
9477,PTC,VC965
9478,PTP,VC965
9479,PTP,VC965
9480,PTP,VCB43
9481,PTP,VC965
9482,PTE,VCB43
9483,PTP,VC965
9484,PTP,VCB43
9485,PTC,VC965
9486,PTC,VC965
9487,PTP,VC965
9488,PTC,VC965
9489,PTC,VC965
9490,PTC,VCB43
9491,PTC,VC965
9492,PTE,VC965
9493,PTE,VCB43
9494,PTE,VC965
9495,PTC,VC965
9496,PTP,VCB43
9497,PTP,VCD2F
9498,PTC,VC965
9499,PTC,VCB43
9500,PTC,VCB43
9501,PTE,VC965
9502,PTC,VC965
9503,PTE,VC965
9504,PTE,VC965
9505,PTE,VC965
9506,PTE,VCD2F
9507,PTE,VCD2F
9508,PTC,VCB43
9509,PTE,VCD2F
9510,PTE,VC965
9511,PTE,VC965
9512,PTC,VCB43
9513,PTE,VCB43
9514,PTC,VCB43
9515,PTE,VC965
9516,PTE,VC965
9517,PTE,VC965
9518,PTC,VCB43
9519,PTP,VCB43
9520,PTP,VCD2F
9521,PTE,VCB43
9522,PTC,VC965
9523,PTE,VC965
9524,PTP,VCD2F
9525,PTE,VC965
9526,PTP,VCB43
9527,PTE,VC965
9528,PTP,VC965
9529,PTC,VC965
9530,PTP,VC965
9531,PTP,VC965
9532,PTE,VC965
9533,PTP,VC965
9534,PTC,VCB43
9535,PTC,VC965
9536,PTP,VCD2F
9537,PTC,VC965
9538,PTC,VC965
9539,PTC,VC965
9540,PTE,VC965
9541,PTC,VCD2F
9542,PTE,VC965
9543,PTP,VC965
9544,PTP,VC965
9545,PTE,VCB43
9546,PTC,VCB43
9547,PTE,VC965
9548,PTE,VCB43
9549,PTP,VC965
9550,PTC,VC965
9551,PTP,VC965
9552,PTP,VC965
9553,PTE,VC965
9554,PTP,VC965
9555,PTC,VCB43
9556,PTE,VC965
9557,PTC,VC965
9558,PTC,VCD2F
9559,PTP,VC965
9560,PTE,VCB43
9561,PTC,VC965
9562,PTE,VCB43
9563,PTP,VC965
9564,PTE,VCB43
9565,PTC,VC965
9566,PTP,VCB43
9567,PTP,VC965
9568,PTC,VC965
9569,PTC,VC965
9570,PTE,VC965
9571,PTP,VCB43
9572,PTP,VCD2F
9573,PTC,VC965
9574,PTE,VCB43
9575,PTP,VC965
9576,PTE,VC965
9577,PTP,VCB43
9578,PTC,VC965
9579,PTE,VCB43
9580,PTE,VC965
9581,PTE,VCB43
9582,PTP,VCB43
9583,PTE,VCB43
9584,PTC,VC965
9585,PTE,VCB43
9586,PTC,VCD2F
9587,PTP,VCB43
9588,PTC,VCD2F
9589,PTC,VC965
9590,PTP,VC965
9591,PTC,VC965
9592,PTP,VC965
9593,PTC,VC965
9594,PTC,VC965
9595,PTC,VC965
9596,PTE,VCD2F
9597,PTE,VC965
9598,PTP,VC965
9599,PTP,VCB43
9600,PTC,VC965
9601,PTE,VCB43
9602,PTP,VC965
9603,PTP,VCB43
9604,PTP,VC965
9605,PTE,VC965
9606,PTE,VCD2F
9607,PTE,VC965
9608,PTP,VC965
9609,PTP,VCB43
9610,PTP,VC965
9611,PTP,VC965
9612,PTP,VC965
9613,PTP,VC965
9614,PTP,VCD2F
9615,PTP,VCB43
9616,PTE,VC965
9617,PTP,VC965
9618,PTP,VCB43
9619,PTP,VC965
9620,PTC,VCB43
9621,PTP,VC965
9622,PTE,VC965
9623,PTE,VCD2F
9624,PTE,VC965
9625,PTE,VC965
9626,PTC,VC965
9627,PTE,VCD2F
9628,PTC,VC965
9629,PTP,VC965
9630,PTE,VC965
9631,PTE,VC965
9632,PTC,VC965
9633,PTP,VC965
9634,PTE,VC965
9635,PTE,VC965
9636,PTE,VC965
9637,PTE,VC965
9638,PTC,VCD2F
9639,PTC,VCD2F
9640,PTP,VCB43
9641,PTE,VCB43
9642,PTE,VC965
9643,PTP,VCB43
9644,PTE,VC965
9645,PTC,VCB43
9646,PTE,VC965
9647,PTC,VCD2F
9648,PTP,VC965
9649,PTE,VCD2F
9650,PTE,VC965
9651,PTE,VCD2F
9652,PTC,VC965
9653,PTE,VCB43
9654,PTP,VCD2F
9655,PTE,VCB43
9656,PTP,VCB43
9657,PTP,VC965
9658,PTE,VC965
9659,PTE,VC965
9660,PTC,VCD2F
9661,PTP,VC965
9662,PTE,VC965
9663,PTC,VC965
9664,PTC,VC965
9665,PTP,VCB43
9666,PTC,VC965
9667,PTP,VC965
9668,PTE,VC965
9669,PTE,VC965
9670,PTC,VCB43
9671,PTC,VC965
9672,PTC,VC965
9673,PTP,VC965
9674,PTC,VCD2F
9675,PTC,VCD2F
9676,PTP,VCD2F
9677,PTP,VCB43
9678,PTE,VC965
9679,PTC,VCD2F
9680,PTP,VC965
9681,PTC,VC965
9682,PTE,VCB43
9683,PTC,VCB43
9684,PTP,VCB43
9685,PTC,VC965
9686,PTC,VC965
9687,PTC,VCD2F
9688,PTP,VCB43
9689,PTP,VC965
9690,PTC,VC965
9691,PTP,VCB43
9692,PTP,VCB43
9693,PTP,VCB43
9694,PTP,VC965
9695,PTP,VC965
9696,PTE,VCB43
9697,PTP,VC965
9698,PTC,VC965
9699,PTE,VC965
9700,PTE,VC965
9701,PTP,VCB43
9702,PTP,VCD2F
9703,PTE,VCB43
9704,PTC,VC965
9705,PTC,VC965
9706,PTE,VC965
9707,PTP,VC965
9708,PTC,VC965
9709,PTE,VC965
9710,PTE,VCB43
9711,PTC,VC965
9712,PTC,VC965
9713,PTE,VC965
9714,PTP,VCB43
9715,PTE,VCB43
9716,PTC,VC965
9717,PTE,VC965
9718,PTE,VC965
9719,PTE,VC965
9720,PTE,VC965
9721,PTE,VC965
9722,PTE,VC965
9723,PTE,VC965
9724,PTE,VC965
9725,PTC,VC965
9726,PTE,VCB43
9727,PTE,VC965
9728,PTC,VC965
9729,PTP,VC965
9730,PTE,VC965
9731,PTC,VCD2F
9732,PTE,VC965
9733,PTE,VCB43
9734,PTE,VC965
9735,PTE,VC965
9736,PTP,VCD2F
9737,PTP,VCB43
9738,PTP,VC965
9739,PTP,VC965
9740,PTC,VC965
9741,PTE,VC965
9742,PTE,VCD2F
9743,PTP,VCD2F
9744,PTP,VC965
9745,PTP,VCB43
9746,PTP,VCD2F
9747,PTE,VC965
9748,PTC,VC965
9749,PTE,VCD2F
9750,PTC,VCB43
9751,PTE,VC965
9752,PTE,VC965
9753,PTC,VC965
9754,PTC,VC965
9755,PTC,VCB43
9756,PTE,VCB43
9757,PTC,VC965
9758,PTE,VC965
9759,PTC,VCD2F
9760,PTE,VC965
9761,PTE,VC965
9762,PTP,VC965
9763,PTP,VCD2F
9764,PTP,VC965
9765,PTE,VC965
9766,PTC,VCB43
9767,PTE,VC965
9768,PTC,VCB43
9769,PTE,VCB43
9770,PTE,VCB43
9771,PTC,VC965
9772,PTE,VC965
9773,PTC,VC965
9774,PTP,VCD2F
9775,PTE,VC965
9776,PTP,VCB43
9777,PTC,VC965
9778,PTP,VC965
9779,PTP,VCD2F
9780,PTE,VC965
9781,PTC,VC965
9782,PTE,VCD2F
9783,PTC,VC965
9784,PTP,VC965
9785,PTE,VCB43
9786,PTC,VC965
9787,PTC,VCB43
9788,PTE,VCB43
9789,PTC,VC965
9790,PTE,VCB43
9791,PTP,VCB43
9792,PTP,VCB43
9793,PTE,VC965
9794,PTC,VCD2F
9795,PTP,VC965
9796,PTE,VC965
9797,PTE,VCB43
9798,PTC,VC965
9799,PTC,VC965
9800,PTE,VC965
9801,PTC,VC965
9802,PTE,VCD2F
9803,PTE,VCD2F
9804,PTC,VCB43
9805,PTP,VC965
9806,PTC,VC965
9807,PTC,VCD2F
9808,PTE,VCD2F
9809,PTC,VCB43
9810,PTC,VCB43
9811,PTE,VC965
9812,PTP,VCD2F
9813,PTC,VC965
9814,PTP,VC965
9815,PTE,VC965
9816,PTE,VC965
9817,PTP,VC965
9818,PTE,VC965
9819,PTC,VC965
9820,PTP,VCB43
9821,PTE,VC965
9822,PTC,VC965
9823,PTC,VCB43
9824,PTP,VCB43
9825,PTP,VC965
9826,PTE,VC965
9827,PTE,VC965
9828,PTE,VCB43
